,time,ID,text,score,like,dislike,watch_movie
2977,17.01.20 16:35,godh****,시간가는 줄 모르고 재밌게 봤어요. 현빈 멋짐. 유해진 웃김. 강추해요^^ ,10,4,1,FALSE
2978,17.01.20 16:10,liem****,웃음도 있고 긴장감도 있고 좋아요ㅎㅎ ,10,4,1,FALSE
2979,17.01.20 16:05,절대미인(yous****),개봉전부터 보고싶던 영화! 개봉하자마자 봤는데 후회하지 않았음 유해진님 역시 유해진!!너무 재밋고 멋있고..현빈오빠 액션 쩔어주시고..액션씬위해 정말 노력했겠구나 그런생각이 들었음..멋있었어요~꼭 보세요 후회하지 않을꺼예요~ ,10,4,1,FALSE
2980,17.01.20 16:03,민진아사랑해(frog****),배우들 연기며 스토리며 너무나 재밌었던 영화 ,10,4,1,FALSE
2981,17.01.20 15:59,부민경(aila****),사무실에서 단체로 관람했는데 생각했던것보다 훨씬 재밌었네요~ ,10,4,1,FALSE
2982,17.01.20 15:59,fmjj****,오랜만에 영화 보면서 너무 많이 웃었닼ㅋㅋㅋ ,10,4,1,FALSE
2983,17.01.20 15:58,kgh1****,연기자들 봐서... 7점이 적당하다 9점대는 아닌거 같음...왜냐면... 스토리나 액션이나 너무진부한거도 진부하고 조금 말도안되구... 그나마 유해진 가족이(윤아)가 코믹요소로 맥여살린다.  이것마져도없었으면.... 평점 5점줬다....  참고하길 ,7,4,1,FALSE
2984,17.01.20 15:56,ahg8****,생각없이  즐겁게 오랜만에 재밌는 영화를 보고 왔네요~ ,10,4,1,FALSE
2985,17.01.20 15:44,ysk5****,남북한을 떠나 화합하는 모습을 잘보여준 영화! ,10,4,1,FALSE
2986,17.01.20 15:43,acco****,무슨말이 필요하겠어.. 그냥 10점이지 ,10,4,1,FALSE
2987,17.01.20 15:39,youn****,유해진의 코믹함과 현빈의 박력있는 액션은 정말 최고임 ,10,4,1,FALSE
2988,17.01.20 15:39,이유민(yumi****),오빠가 시끄럽다고 해서 빈정상한거 빼고 다 좋았어용 ,10,4,1,FALSE
2989,17.01.20 15:38,sung****,생각했던거 보다 완전 재밌었어요ㅎㅎㅎ ,10,4,1,FALSE
2990,17.01.20 15:34,ㄱㅎ(se54****),너무너무너무너무너무재밌네요 ,10,4,1,FALSE
2991,17.01.20 15:21,이지은(wldm****),이 영화 대박이다 진짜현빈너무멋있어요 다들연기를잘해서 더 꿀잼 ,10,4,1,FALSE
2992,17.01.20 15:19,oolo****,배우님들의 연기가 역시 대단합니다 ,10,4,1,FALSE
2993,17.01.20 13:56,anna****,힘들인 영화인줄 알았는데 알았는데요 의외로 윤아부분에서 빵터진게 기억에 남네요 현빈씨 액션 멋졌고 유해진씨 생활속에서 자연스러운 연기때문에 재밌었어요  가족들과 보기에 조심해야될 부분 없없기에 편히 볼수있는 영화였어요 ,10,4,1,FALSE
2994,17.01.20 13:21,하이헬로(tei1****),한번 더 보고싶은 액션영화는 진심 처음이다 ..시크릿가든 삼순이 때도 현빈한테 빠져본적없는데공조보고 완전반했당나도 모르게 붕~나는 씬에서 소리질렀다 멋져서 ..신랑이 뭐하는 짓이냐고했다신랑 몰래 한번 더봐야겠당 ♡  ㅋㅋ 현빈짱 ㅠㅠ ,10,4,1,FALSE
2995,17.01.20 13:12,아시나요(miso****),내용 전개가 심플하면서도 속도감있고...로맨틱가이 현빈씨의 멋진 액션신...김주혁씨의 진짜같은 인민군대장포스..어리숙한 듯한 유해진씨의 인간미 넘치는 감초같은 역할...너저분했던 더킹을 본 후에 공조를 본 것이 천만다행...말끔하게 기분 업시켜준 공조 ,10,4,1,FALSE
2996,17.01.20 11:51,ten3****,꼭 보세요 잔인함 거이 없음 거이 12세 ,10,4,1,FALSE
2997,17.01.20 11:38,진이(dlal****),엄청 잼있진 않은데  그래도 볼만함현빈이 이렇게 멋있는지 이 영화보고 알게됏음ㅋ ,7,4,1,TRUE
2998,17.01.20 11:34,상콤냥이(tiny****),유쾌하면서도 인간미가 넘치는 영화 ! 김주혁 짱 멋짐 홀딱 반해쓰! ,10,4,1,FALSE
2999,17.01.20 11:21,잠수부(ahnj****),너무 재밌게 봤어요. 현빈이랑 유해진 케미가 너무 좋았고 윤아도 너무 재밌게 봤네요. ,10,4,1,FALSE
3000,17.01.20 11:01,dlgo****,김주혁의 악역연기가 너무 자연스럽고 좋았어요.현빈연기도 괜찮고! ,8,4,1,FALSE
3001,17.01.20 9:01,최요원(okch****),와 이야기도 재미있고 현빈  액션은 언제봐도 재미있는거 같아요~~ ,10,4,1,FALSE
3002,17.01.20 8:57,놀고있음(pysm****),액션연기는 진짜로 최고였다. ,10,4,1,FALSE
3003,17.01.20 8:47,mani****,평론가 평점 4점대여서 안보려다가 봤는데.평론가 평점은 완존 주관적이고 관객들을 고려하지않은 자신들만에 세계라는것을 다시한번 깨닭았음.평점무시하고 보세요.2시간10분 정신없이지나갈 정도로 충분히 즐겨볼거리 요소가 꽉 들어차인 영화인것 같습니다. ,9,4,1,FALSE
3004,17.01.20 8:32,변액유니(nait****),꾸미지 않은듯 넘 자연스런 연기와 현빈이 넘 질생긴 얼굴 많이 보여줘서 윤아도 홀딱 반함..^^ ,10,4,1,FALSE
3005,17.01.20 4:13,뭐야(kime****),김주혁이 이렇게 연기를 잘하는줄 몰랐음 ,10,4,1,FALSE
3006,17.01.20 0:44,맑은날(hell****),유해진은  솔직히 연기똑같고 하지만 웃긴건사실  현빈을 위한영화?멋지네요 하지만 조금 올드하고  감명받을영화는 아니고 그냥 웃고보는  영화 현빈팬이라서 보았네요 다음에는  다른작품으로 ,7,4,1,FALSE
3007,17.01.19 23:16,sall****,평론가 4점 이라서 볼까말까 하다가 봤는데 웃기고 액션 죽이고 현빈 및 김주혁 부하들 액션 멋지고 윤아도 정말 웃깁니다. 또보고 싶어요. 재밌어요 ㅋㅋ ,8,4,1,FALSE
3008,17.01.19 22:29,하늘사랑(boat****),역시 레알  현빈&유해진 쨩입니다♡ ,10,4,1,FALSE
3009,17.01.19 21:52,김금순(zhem****),"와,, 현빈이 멋지고 유해진 귀여워  물론 액션 씬들 ",10,4,1,FALSE
3010,17.01.19 21:17,PRAHA(fine****),"이 영화를 보고 확실히 깨달았다. 현빈,정우성,조인성보다 유해진이란 배우가 확실히 스크린에서 매력있고 관객을 끌어당기는 힘도  압도적이라는거.. 윤아는 혹시나  했는데 역할에 잘 어울리고 웃겼음 ㅋㅋ  연아는 아이폰 샀나몰라 ~ ",8,4,1,FALSE
3011,17.01.19 21:05,rjsg****,"초반에 조금 지루했지만 중후반으로 갈수록 빵빵터지고 멋진 액션장면 덕분에 시간가는지 모르고 봤네요. 코믹,액션영화 좋아하시는 분들에게 추천드려요~~ ",9,4,1,FALSE
3012,17.01.19 20:59,멋진걸(chic****),재미있고 멋지고 배우들 연기도 좋았고요!더 킹도 봤는데 공조가 훨씬 꿀잼! ,10,4,1,FALSE
3013,17.01.19 17:39,조각미남(rams****),음...8.3  정도가 적당할듯  뻔한얘기를  뻔하게 품 ,8,4,1,FALSE
3014,17.01.19 14:34,박준엽(park****),가벼운 마음으로 새로운 액션을 관람하실 분들께 추천합니다. ,8,4,1,FALSE
3015,17.01.19 14:06,제리(diji****),125분동안 현빈 보는 재미가 쏠쏭ㄹ해요 ,8,4,1,FALSE
3016,17.01.18 23:08,살구(haha****),연기다잘함 코믹하면서 액션 재밌음 강추 ,10,4,1,FALSE
3017,17.01.18 22:14,이지(dyda****),너무재밌다~~ 다시보고싶네~~ 현빈 정말 멋짐 ,10,4,1,FALSE
3018,17.01.18 17:04,뵤뵤(gers****),볼만은 한대 이야기 전개가 엄청 중요하신분들은 안 보시는거 추천합니당.. 전개가 띄엄띄엄 약간 그러네여.. 현실성에 약간 멀게 느껴지는 영화 근데 액션연기랑 배우들 대사는 멋있고 재밌어요. 8점 같은 7점 드릴께여.. ,7,4,1,FALSE
3019,19.08.02 7:50,윤애(chld****),재밌었어요 ㅋㅋㅋ 특히 윤아 ㅋㅋㅋ귀엽고 웃기고 ,10,5,2,FALSE
3020,19.02.04 13:18,eunv****,말이 필요없는 임철령♡ 마지막 1년 후 평양...ㅋㅋㅋ공조2 제작해라 제작해라 시리즈물로도 무리없을 듯~ ,10,5,2,FALSE
3021,18.11.08 20:07,나루ㅎㅎ(cham****),"엉성한 스토리, 현빈 액션은 인정 ",6,5,2,FALSE
3023,18.06.17 12:53,anwl****,진짜 액션 코미디 최고!!!지루할 틈 없고 5번 봤는데 또봐도 너무너무 재밌음 최고최고!! 2도 나왔으면 좋겠당ㅋㅋ ,10,5,2,FALSE
3024,18.02.18 1:07,러블리(rosa****),재밌는데?.. 기대이상 ,8,5,2,FALSE
3025,18.02.18 0:53,수정(mmmi****),현빈 멋있고 잘생겨서10점 유해진하고 캐미때문에 10점 ,10,5,2,FALSE
3026,18.01.18 10:04,도찐개찐(kubo****),벌써 이 영화도 나온지 일년 됬네 ,10,5,2,FALSE
3027,17.12.17 19:46,신동진(asum****),1점 주는 애들은 평점알반가?? 영화를 뭔 개연성으로만 보냐.. 재미로 보는 거지.. 웃겨 죽는 줄 알았구만.. 윤아 너무 이쁘다 ,10,5,2,FALSE
3028,17.06.12 22:00,lks0****,현빈때메  여자친구가 정신을 못차리네요최악입니다. ,1,5,2,FALSE
3029,17.06.04 20:09,기본은좀하자(qkdr****),SKT전용 무료로 봤는데 데이터 너무 아깝다. 킬링 타임용도 못된다 ,1,5,2,FALSE
3030,17.03.28 12:05,pooq(popp****),영화가 더럽게 재미 없으니 현빈얼굴보고 점수 10점 주는 영화 ,1,5,2,FALSE
3031,17.03.19 12:04,dagu****,진짜 재미 없어요 딱 설날 가족영화정도 ,1,5,2,FALSE
3032,17.03.19 7:26,라벨a(ku90****),"남한형사가가 해도 너무하게 무능력하게 나오네,,,중간에 탄창은 왜 흘리는겨ㅕㅕ 이런식이니까 좋은 영화가 나와도 대한민국 영화계는 빨갱이 소굴이라고 그러지,, 마지막 개연성도 그렇고,, 물론 현빈은 멋있음 ",1,5,2,FALSE
3033,17.03.17 2:59,TH(thle****),뻔하디 뻔한 클리셰와 같은 플롯... 처음으로 영화보다 말았습니다. ,1,5,2,FALSE
3034,17.03.12 3:23,에드워드 김(midm****),"아론게 700만이라니..ㅉㅉ 한국영화의 미래가 보인다 ㅉㅉ 영화판도 개혁이 필요할 듯,,ㅉㅉ ",1,5,2,FALSE
3035,17.03.05 8:56,이프로(opcd****),솔직한펴믈쓰면진짜시시하네 알바생들이 많네 옛날영화느낌 요즘영화본것중에 젤재미없다.돈주고보기아깝고 유해진은 역시 주연은 안어울리네 조연은 조연일때 최고 이거 재밋다고하는 사람들은 몰까요 ,1,5,2,FALSE
3036,17.03.04 13:32,장우창(jwc6****),언제나 그렇듯 뻔한 스토리와 멋진척액션 그리고 감성팔이 ,4,5,2,FALSE
3037,17.03.02 17:22,plkl****,기대한것보다재미있었어요 ,10,5,2,TRUE
3038,17.03.02 12:14,김도훈(ehgn****),유해진 연기보는맛 잘생긴 현빈 얼굴보는맛 이쁜 윤아 보는맛에 봤다내용은 최악 뻔한 전개 대체 평점이 왜높은거지? ,2,5,2,FALSE
3039,17.03.02 11:08,MSB(myst****),송이 버섯으로 라면 밖에 못 끓이는 감독. 내 마음 속 블랙리스트다. ,2,5,2,FALSE
3040,17.03.02 3:59,Kanin(kani****),유해진 아니면 그닥.... ,1,5,2,FALSE
3041,17.03.02 2:01,skan****,현빈과 윤아가 일단 연기를너무 못한다 평점알바가 정말있구나싶다 보고말하라 구태연한 스토리에 정말 욕나온다. 현빈의 웅얼거리는발음과 답답한 발성은정말 ㅡㅡ;; ,1,5,2,FALSE
3042,17.03.01 21:17,완소수영(qwee****),그냥 제목을 80년대 스타일로 현빈의 특수수사 이런식으로 줕이는게 나을것같네요. 전개도 엉성하고 액션은 스티븐시걸이 권총으로 헬기폭파시키는 느낌이었습니다. ,1,5,2,FALSE
3043,17.03.01 12:53,hski****,"아진짜이정도퀄리티에,이평점너무하네...여기도알바천국이냐? ",1,5,2,FALSE
3044,17.03.01 12:36,미니(chuz****),와 이게 8점이라니ㅠ알바가 진짜 존재하는듯 북한미화영화는 제정신??? ,1,5,2,FALSE
3045,17.03.01 9:09,하하(sjm1****),"인터넷 한국영화  평점후기 읽어보면  알바들 정말 많이쓰는듯,,, ",1,5,2,FALSE
3046,17.03.01 8:32,세베루스(xrag****),요즘도 이런영화가 만들어진다는게 놀랍다. ,1,5,2,FALSE
3047,17.03.01 8:11,꼬마도토리(aktn****),아니 북에서 수사를 온다는데 국정원도 아니고 정직먹은 일개 형사에게 아파트단지 앞에서 대놓고 큰 소리로 내용을 말하는 당나라가 어디 있냐? ,1,5,2,FALSE
3048,17.03.01 6:27,세피아(dwse****),"영화가 이리 허접할줄이야,,, ",1,5,2,FALSE
3049,17.02.28 23:45,micl****,영화가 인위적인 흐름이 너무 많다 ,1,5,2,FALSE
3050,17.02.28 23:00,개고(whaq****),이거보고 좋다고하는건 현빈얼굴보러간사람들만그런거죠? ,1,5,2,FALSE
3051,17.02.28 22:59,통통이아빠(ryns****),좋은 재료로 엉망으로 버무린 요리 진짜 진부한 전개다 ,1,5,2,FALSE
3052,17.02.28 22:23,heeh****,그냥 재미없음..끝.. ,1,5,2,FALSE
3053,17.02.27 21:05,Orbital 7(newt****),심각하게 재미없었던 영화현빈하고 영화는 제발 좀 구분하자; ,1,5,2,FALSE
3054,17.02.24 21:54,aoss****,이영화너무 재미없ㅇ듬 ,1,5,2,FALSE
3055,17.02.23 18:45,에듀코(wlsd****),개인적으로 이런 영화의 이런 평점을 보고평점 안믿기로 했습니다.정말 어설픈 영화였음 (별1도 아까움) ,1,5,2,FALSE
3056,17.02.14 13:07,토박이(sumi****),"간만에 영화관에서 실컷 잤습니다. 전문가 평점 6점 미만은 절대 안 보는 게 제 신존데, 너무 볼 게 없어서 봤더니 후회스럽네요ㅜㅜ ",3,5,2,FALSE
3057,17.02.11 23:25,haha****,그냥그런영화내용도연기도그냥그럼 ,4,5,2,TRUE
3058,17.02.10 19:57,갓센스(jinh****),애들이 만든 영화수준인듯 ,4,5,2,FALSE
3059,17.02.05 0:06,김혜진(happ****),"현빈 오빠가 멋지지만,보기전에 친구들에게 원빈의 아저씨 느낌이난다던친구얘기든고 너무기대했나요..기대를 너무해서 그런지 조금은 아쉬웠어요~ ",7,5,2,TRUE
3060,17.02.04 2:52,qrg2****,현빈 액션연기랑 김주혁 악역 연기가 좋았음 근데 북한말은 알아듣기가 어려웠음 ,8,5,2,TRUE
3061,17.02.04 1:02,sjh1****,아.재밌다~~~보길잘했음^^ ,10,5,2,FALSE
3062,17.02.04 0:56,어니(choc****),재밌어요! 구탱이형의 반전모습 ! ,10,5,2,TRUE
3063,17.02.03 16:25,지용내꼬(wmj0****),믿고보는 유해진 새로운 모습 현빈 ,7,5,2,TRUE
3064,17.02.03 16:08,say1****,현빈씨 카리스마와 무술 실력에 반했어요^^ ,10,5,2,FALSE
3065,17.02.03 16:07,영쓰현이맘(mi99****),너무 재밌게 봤어요!현빈씨 오랫만에 작품인데 역시 기대를 저버리지 않고 액션 짱이었어요~~!!^^ ,10,5,2,FALSE
3066,17.02.03 16:06,이뿡쑥이(love****),재밌네요. 볼만한영화정도급 ,8,5,2,TRUE
3067,17.02.03 16:02,호돌이(k277****),오랜만에 괜찮은 영화를 감상했습니다 ,10,5,2,FALSE
3068,17.02.03 15:57,김명진(jinc****),볼만한 영화! 유해진. 현빈. 캐미 터집니다~ ,10,5,2,TRUE
3069,17.02.03 15:48,wowk****,시간가는줄 모르고 봣네요 ㅠㅠ   소장하고픈 영화입니다 ,10,5,2,TRUE
3070,17.02.03 15:47,못하니까욕해(lock****),아침부터 본 보람이 있음 스트레스 한방에 해소되여 ㅋ ㅋ ㅋ 게다가 현빈이 액션을 이렇게 잘할줄이야.. ㅋ ㅋ ㅋ 반했다 철령동무 ,10,5,2,TRUE
3071,17.02.03 15:45,달쓰언니(sant****),생각보다잼짐ㅎ 현빈도현빈이지만 구탱이형! 나쁜놈인데 멋지더라ㅠ ,9,5,2,FALSE
3072,17.02.03 15:44,gpfl****,갓현빈 갓해진!! 둘의 케미가 장난아니네용 ,10,5,2,TRUE
3073,17.02.03 15:40,cjsh****,유해진과 현빈의합이잘 맞는 작품 ,10,5,2,TRUE
3074,17.02.03 15:34,틴탑러브(teen****),유해진과현빈.김주혁 호흡이 잘 맞아서 지루할틈도 없이 재미있게 보았어요~특히저는 현빈의 액션연기가 가장 멋있었어요. ,10,5,2,FALSE
3075,17.02.03 15:22,콩(qoco****),지루함없이 빵빵터지고왔어요 ,10,5,2,TRUE
3076,17.02.03 15:20,한민영(hini****),진짜 현빈 너무 멋있어여 ㅠㅠㅠ 진짜 약간 뭐랄까 너무 잘생겼어여 ㅠ 그리고 영화도 잼씀 나쁘지않음 시간이 훌쩍 갔어요 ,10,5,2,FALSE
3077,17.02.03 3:21,ERIS(eunh****),두번봐도 질리지 않을정도로 재밌어요 !! ,10,5,2,TRUE
3078,17.02.03 2:22,이노베이썽(gogo****),시간가는줄 모르게 웃기고 재미있습니다 현빈 유해진의 훈훈한 코메디  웃음 감동 액션 하나도 놓치지 않았습니다 ,10,5,2,TRUE
3079,17.02.02 8:32,ski5****,즐건관람이였어요^^ ,9,5,2,TRUE
3080,17.02.02 7:51,최영분(chch****),연휴끝에 남편과 봤는데 넘 재미있어요~^^ ,9,5,2,TRUE
3081,17.02.02 7:11,름름이(skfm****),볼만해요 ㅎㅎ현빈존멋 ,9,5,2,TRUE
3082,17.02.02 6:02,유정(dnld****),와이거 진짜재밋어요 ㅋㅋㅋ더킹보다 더재밋음 ㅋㅋ시감가는줄 몰르네 ,10,5,2,TRUE
3083,17.02.02 5:33,gkss****,이때까지본한국액션영화중에서제일기억에남는영화같아요 ,10,5,2,TRUE
3084,17.02.02 4:57,Kwang Pol(2you****),정말 재밌습니다! 가족과함께보기 좋아요 ,9,5,2,TRUE
3085,17.02.02 1:17,환한햇살(four****),김주혁 최고! 영화에 자주좀  나오시길.. ,9,5,2,FALSE
3086,17.02.01 23:58,김해룡(kk29****),가볍게 볼수 있어서 좋았습니다 ,8,5,2,TRUE
3087,17.02.01 23:38,tjdg****,생각보단 아쉬웠던 영화.. 액션은 멋있지만 현실성이 떨어져 중간에 몰입이 잘안됐습니다 ,6,5,2,TRUE
3088,17.02.01 21:34,햇빛(wlwl****),이런 영화가 흥행이 안 돼야 이런 영화 안 만들텐데... 라는 의견에 완전 공감!;; 이런류의 영화는 &#39;한국형 흥행 영화&#39;라고 불러야 할 듯;; 특히 현빈씨 선택에 실망했네요;; 만추에서 연기 좋았는데... 이번엔 연기 아니고 액션하신듯! ,2,5,2,FALSE
3089,17.02.01 21:19,inho****,중간중간 휴 이건 아닌데 싶었는데...그런 대로 액션은 볼만했지만 마지막 인질극부턴... 진짜 할말없더라... 특히 김주혁과 싸움은 ...현빈 유해진 윤아를 데리고 이렇게 만들다니 담부턴 이감독 영화는 안봐 ,6,5,2,FALSE
3090,17.02.01 19:10,나비(tnwj****),너무재밋었어요 시간나면 한번 더보고싶어요~~~ ,10,5,2,TRUE
3091,17.02.01 12:57,terr****,평점이 너무 높아서 로긴하게 만든다..영화 보고 돈아까웠다...액션도 코믹도 아니 그냥 그냥 영화..더킹보고 넘 감동받아 평점보니 더 재밌다고해서 봤으나..역시 사람마다 다른것 같음 ,3,5,2,FALSE
3092,17.02.01 3:51,bhc4****,공조 진짜 짱 인듯ㅎㅎㅎ 현빈 너무 머싯고~ 유해진 진짜 웃기고ㅋㅋㅋㅋ 진짜 둘 캐미 짱이듯^^ 윤아는 정말 이쁨~^^ ,10,5,2,FALSE
3093,17.02.01 2:02,음율아빠(cjhk****),현빈×유해진+윤아=꿀잼 ,10,5,2,TRUE
3094,17.02.01 0:33,파란하늘(lee1****),예상가능한 스토리와  의미없는 내용 ,7,5,2,TRUE
3095,17.01.31 23:46,보보스그룹(zhfl****),더킹에 비해 영화평론가들의 부정적 평가가 많은데 네티즌 점수가 높아서 고민하다 보게되었는데 대만족!!! 영화평론가들 너무 점수 짜게 주는거 아냐?ㅋㅋㅋㅋ ,10,5,2,TRUE
3096,17.01.31 23:32,ohj8****,생애최고재밌고흥미진진했음..현빈에엑션...대박 ,10,5,2,TRUE
